timeline,KM_estimate,KM_estimate_lower_0.95,KM_estimate_upper_0.95
68.67351129363449,0.9551332392083025,0.947701445491841,0.9615304698139531
68.73648186173854,0.9551332392083025,0.947701445491841,0.9615304698139531
68.74469541409994,0.9544350423960155,0.9469396565483579,0.9608935695960624
68.8186173853525,0.9544350423960155,0.9469396565483579,0.9608935695960624
68.9034907597536,0.9544350423960155,0.9469396565483579,0.9608935695960624
68.91444216290212,0.9537304022761212,0.9461708368393271,0.9602507223829685
68.9801505817933,0.9537304022761212,0.9461708368393271,0.9602507223829685
69.00479123887749,0.9533770379181083,0.9457854424123789,0.9599282053437267
69.02943189596166,0.9530236735600958,0.9454002270091145,0.959605538177098
69.04585900068446,0.9526703092020833,0.9450151881136812,0.9592827227503319
69.06502395619438,0.9526703092020833,0.9450151881136812,0.9592827227503319
69.07049965776865,0.9523147025170505,0.9446276336632731,0.9589578961971568
69.10882956878851,0.951959095832018,0.9442402556109663,0.9586329215977639
69.14989733059548,0.951959095832018,0.9442402556109663,0.9586329215977639
69.15537303216975,0.9516022895742104,0.9438516138434482,0.9583068024108843
69.21013004791239,0.9512454833164016,0.9434631461576569,0.9579805369667038
69.23203285420945,0.9508886770585937,0.9430748501746918,0.9576541270364821
69.23477070499658,0.9505306617434364,0.9426852772584653,0.9573265661758628
69.2703627652293,0.9501726464282784,0.9422958739022897,0.9569988624946919
69.30869267624914,0.9498146311131211,0.9419066378378995,0.9566710176879066
69.31690622861053,0.9498146311131211,0.9419066378378995,0.9566710176879066
69.36344969199179,0.9494555329539097,0.9415162739112749,0.9563421287806424
69.3990417522245,0.9494555329539097,0.9415162739112749,0.9563421287806424
69.4236824093087,0.9490947975690489,0.9411241203804318,0.956011732586165
69.47843942505133,0.9487340621841881,0.9407321329475924,0.9556811963045948
69.4839151266256,0.9487340621841881,0.9407321329475924,0.9556811963045948
69.56331279945243,0.9483716733139881,0.9403383368999003,0.9553491390275064
69.56878850102669,0.9483716733139881,0.9403383368999003,0.9553491390275064
69.60164271047228,0.9480081732475589,0.9399433803942555,0.9550160133758999
69.62354551676934,0.9476446731811298,0.93954858890943,0.9546827485787429
69.6290212183436,0.9472811731147002,0.9391539603085459,0.9543493462368058
69.63997262149213,0.9469176730482709,0.938759492501539,0.9540158079187703
69.65092402464066,0.9469176730482709,0.938759492501539,0.9540158079187703
69.67556468172485,0.946552631539771,0.9383633492364325,0.9536808430037133
69.7138945927447,0.9461875900312712,0.9379673655949732,0.9533457430651804
69.73579739904176,0.9461875900312712,0.9379673655949732,0.9533457430651804
69.77960301163587,0.9458202811842101,0.9375688431804268,0.9530086078794281
69.78507871321013,0.9454529723371483,0.9371704805998249,0.9526713376135901
69.7905544147844,0.9450856634900865,0.9367722758481801,0.9523339337752288
69.81793292265571,0.9450856634900865,0.9367722758481801,0.9523339337752288
69.8754277891855,0.944716345137805,0.9363718400883555,0.9519947103387005
69.88911704312115,0.9443470267855222,0.9359715619174734,0.9516553535952752
